candidate_identity_key,eccv_first_author_name,source_url,source_kind,claim,qa_actions_or_status
cai_ulv5l2,Kyoleen Kwak,https://airlab.khu.ac.kr/elementor-5520/,official_lab_publications,AIRLab publication page lists Kyoleen Kwak's AAAI 2026 paper (outside venue scope) and scoped-venue author lists without her.,
cai_ulv5l2,Kyoleen Kwak,https://eccv.ecva.net/virtual/2026/poster/4656,official_conference_record,ECCV poster record identifies Kyoleen Kwak and the candidate paper title.,
cai_7x33y1,Kyuan Oh,https://kyuanoh.github.io/,official_personal_site,"Official profile identifies Kyuan Oh, Chung-Ang University, MULTI Lab, and publication history.",
cai_7x33y1,Kyuan Oh,https://www.multilab.cau.ac.kr/members,official_institutional_profile,Official Chung-Ang MULTI Lab page lists Kyuan Oh as an undergraduate student and matching research interests.,
cai_7x33y1,Kyuan Oh,https://eccv.ecva.net/virtual/2026/poster/4172,official_conference_record,ECCV poster record identifies Kyuan Oh and the candidate paper title.,
cai_7x33y1,Kyuan Oh,https://d2j16w31g89z0j.cloudfront.net/site/ictc2025/abs/P03-24.pdf,official_proceedings,ICTC 2025 proceedings list Kyuan Oh first (non-scope venue).,
cai_ruido7,Kyungmin Min,https://andy9705.github.io/,official_personal_profile,Identifies Kyungmin Min as an SNU AI PhD student and lists ReflectCAP plus the dated publication history.,
cai_ruido7,Kyungmin Min,https://andy9705.github.io/publications/,official_publication_list,"Lists Kyungmin Min's prior works, author order, venues, and dates.",
cai_ruido7,Kyungmin Min,https://eccv.ecva.net/virtual/2026/poster/5761,official_conference_record,Official ECCV 2026 record for ReflectCAP and the SNU-affiliated candidate.,
cai_ruido7,Kyungmin Min,,qa_action,,Normalized count_confidence from 'exact' to 'high' (allowed enum).
cai_og1gaa,Kyusik Cho,https://cilab.yonsei.ac.kr/members/,official_institutional_profile,Lists Kyusik Cho as a CILAB student at Yonsei with an official Yonsei email and machine-vision research interest.,
cai_og1gaa,Kyusik Cho,https://cilab.yonsei.ac.kr/,official_lab_profile,Yonsei CILAB announces Kyusik Cho's ECCV 2026 Environmental Change Detection paper.,
cai_og1gaa,Kyusik Cho,https://eccv.ecva.net/virtual/2026/poster/4329,official_conference_record,Official ECCV 2026 record for Environmental Change Detection for Real-World Change Analysis.,
cai_og1gaa,Kyusik Cho,https://arxiv.org/abs/2506.11481,official_preprint_record,The 2025 Environmental Change Detection preprint; it is not an eligible venue publication under the audit rules.,
cai_wmhgsr,Kyuwon Kim,https://rbdnjs7830.github.io/,official_personal_profile,Identifies Kyuwon Kim as a KAIST U-AIM master's student and lists SPECSIA and the 2025 Journal of the IEIE paper with author order.,
cai_wmhgsr,Kyuwon Kim,https://eccv.ecva.net/virtual/2026/poster/5880,official_conference_record,Official ECCV 2026 record for SPECSIA and the KAIST-affiliated candidate.,
cai_wmhgsr,Kyuwon Kim,,qa_action,,Normalized count_confidence from 'exact' to 'high' (allowed enum).
cai_wmhgsr,Kyuwon Kim,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_1ai4ln6,Mansoo Jung,https://cml.snu.ac.kr/students/,official_institutional_profile,Lists Mansoo Jung as an SNU CML student and gives compatible computer-vision/VQA research interests.,
cai_1ai4ln6,Mansoo Jung,https://eccv.ecva.net/virtual/2026/poster/4612,official_conference_record,Official ECCV 2026 record for MixTTA and the SNU-affiliated candidate.,
cai_1ai4ln6,Mansoo Jung,https://arxiv.org/abs/2606.28142,official_preprint_record,"MixTTA preprint dated June 2026, after the audit cutoff.",
cai_18cbfg7,Min Hyeok Bang,https://oweixx.github.io/,official_personal_profile,Identifies Min Hyeok Bang as a JBNU computer-science undergraduate and lists the ECCV paper as first author.,
cai_18cbfg7,Min Hyeok Bang,https://jbnu-vilab.github.io/,official_institutional_profile,JBNU VILab confirms the Geometry-Aware Style Transfer ECCV 2026 work and student context.,
cai_18cbfg7,Min Hyeok Bang,https://eccv.ecva.net/virtual/2026/poster/4174,official_conference_record,Official ECCV 2026 record for Geometry-Aware Style Transfer in 3D Gaussian Splatting.,
cai_18cbfg7,Min Hyeok Bang,,qa_action,,Normalized count_confidence from 'exact' to 'high' (allowed enum).
cai_18cbfg7,Min Hyeok Bang,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_19cht8g,Min-Jung Kim,https://emjay73.github.io/,official_personal_site,"Identity, KAIST affiliation, advisor Jaegul Choo, research interests, and publication list match the ECCV candidate.",
cai_19cht8g,Min-Jung Kim,https://openaccess.thecvf.com/content/CVPR2025/html/Hyung_Spatiotemporal_Skip_Guidance_for_Enhanced_Video_Diffusion_Sampling_CVPR_2025_paper.html,official_proceedings,Official CVF metadata lists Min-Jung Kim as a non-first author on a scoped CVPR 2025 paper.,
cai_19cht8g,Min-Jung Kim,https://openaccess.thecvf.com/content/ICCV2023/html/Hwang_FaceCLIPNeRF_Text-driven_3D_Face_Manipulation_using_Deformable_Neural_Radiance_Fields_ICCV_2023_paper.html,official_proceedings,Official CVF metadata lists Min-Jung Kim as a non-first author on a scoped ICCV 2023 paper.,
cai_19cht8g,Min-Jung Kim,https://eccv.ecva.net/virtual/2026/poster/4255,official_conference_page,Official ECCV page identifies the candidate paper and author; the 2026 paper is excluded by the cutoff.,
cai_19cht8g,Min-Jung Kim,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_llao67,Min-Su Park,https://imclab.skku.edu/students/,official_institutional_profile,Official SKKU IMCLab profile identifies Minsu Park and 3D Gaussian Splatting/3D Vision research interests.,
cai_llao67,Min-Su Park,https://imclab.skku.edu/,official_lab_page,Official SKKU lab page establishes IMCLab's Gaussian Splatting/3D reconstruction research context.,
cai_llao67,Min-Su Park,https://www.linkedin.com/posts/minsu-park-872b152b8_eccv2026-eccv2026-computervision-activity-7473999787843870720-7pZf,author_publication_announcement,Author announcement identifies Minsu Park as an IMCLab/SKKU coauthor of MagnetGS-Mesh (ECCV 2026).,
cai_llao67,Min-Su Park,https://eccv.ecva.net/virtual/2026/poster/5724,official_conference_page,Official ECCV page identifies the candidate paper and author; the 2026 paper is excluded by the cutoff.,
cai_1avphu5,Mingi Kim,https://mingikim1.github.io/,official_personal_site,Official profile establishes Mingi Kim's Chungnam National University affiliation and 3D/CAD research identity.,
cai_1avphu5,Mingi Kim,https://academic.oup.com/jcde/article/13/5/122/8658277,official_publisher_metadata,Oxford Academic identifies Mingi Kim at Chungnam National University on Comp-PointLLM; publication is May 2026 and outside the cutoff/scope.,
cai_1avphu5,Mingi Kim,https://arxiv.org/abs/2602.22284,author_work_page,"BrepCoder lists Mingi Kim first, but is a 2026 preprint and not an eligible official scoped proceeding by the cutoff.",
cai_1avphu5,Mingi Kim,https://eccv.ecva.net/virtual/2026/poster/4696,official_conference_page,Official ECCV page identifies the candidate paper and author; the 2026 paper is excluded by the cutoff.,
cai_lgn1f2,Mingue Park,https://uygnim99.github.io/,official_personal_site,"Official profile establishes Mingue Park's KAIST identity, advisor, and complete listed publications.",
cai_lgn1f2,Mingue Park,https://arxiv.org/abs/2512.20063,official_preprint_page,"PairFlow lists Mingue Park first, but ICLR 2026 proceedings/conference are after the audit cutoff.",
cai_lgn1f2,Mingue Park,https://uygnim99.github.io/,official_personal_site,The publication list marks Token Warping as CVPR 2026 and DiverseVAR as ECCV 2026; both are after/correspond to the cutoff candidate.,
cai_lgn1f2,Mingue Park,https://eccv.ecva.net/virtual/2026/poster/4304,official_conference_page,Official ECCV page identifies the candidate paper and author; the 2026 paper is excluded by cutoff.,
cai_lgn1f2,Mingue Park,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_10q2myd,Mingyeong Song,https://smk11602.github.io/,official_personal_site,"Official profile establishes Mingyeong Song's Ewha affiliation, advisor, research interests, and publication list.",
cai_10q2myd,Mingyeong Song,https://pai.ewha.ac.kr/people/,official_institutional_profile,Official Ewha PAI people page confirms Mingyeong Song's education and 3D vision/human-centric interaction research.,
cai_10q2myd,Mingyeong Song,https://pai.ewha.ac.kr/publications/,official_lab_publications,Official Ewha PAI publication list confirms JointHOI as ECCV 2026 and does not list an earlier scoped first-author work.,
cai_10q2myd,Mingyeong Song,https://eccv.ecva.net/virtual/2026/poster/5007,official_conference_page,Official ECCV page identifies the candidate paper and author; the 2026 paper is excluded by cutoff.,
cai_1c6rbs6,Minh Son Hoang,https://cs.kaist.ac.kr/people/msstudents,official_institutional_profile,KAIST roster identity and affiliation.,
cai_1c6rbs6,Minh Son Hoang,https://eccv.ecva.net/virtual/2026/poster/4909,official_conference_record,ECCV target record and first author.,
cai_1h8liem,Minh-Quan Bui,https://eccv.ecva.net/Conferences/2026/AcceptedPapers,official_conference_record,ECCV listing identifies AirSplat and first author.,
cai_1h8liem,Minh-Quan Bui,,review_status,,identity_unresolved_prior_work_incomplete
cai_zrrap3,Minjoon Jung,https://minjoong507.github.io/bio.html,official_personal_profile,"SNU identity, advisor, and research match.",
cai_zrrap3,Minjoon Jung,https://minjoong507.github.io/,official_personal_publications,WACV 2025 first-author publication (out of scope).,
cai_zrrap3,Minjoon Jung,https://eccv.ecva.net/virtual/2026/poster/3203,official_conference_record,ECCV target record.,
cai_1klag93,Minjun Kang,https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136680176.pdf,official_proceedings,"ECCV 2022 first author, KAIST affiliation/email.",
cai_1klag93,Minjun Kang,https://vi.kaist.ac.kr/pages/people/,official_institutional_profile,KAIST roster and email identity.,
cai_1klag93,Minjun Kang,https://eccv.ecva.net/virtual/2026/poster/3876,official_conference_record,ECCV target record.,
cai_1klag93,Minjun Kang,,qa_action,,"Normalized work_type for 'Facial Depth and Normal Estimation using Single Dual-Pixel Camera' to canonical ""main conference full paper""."
cai_1gi6tzf,Minkuk Kim,https://ami.khu.ac.kr/people/students/MinKukKim/,official_institutional_profile,"KHU identity, training, affiliation, research.",
cai_1gi6tzf,Minkuk Kim,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_Do_You_Remember_Dense_Video_Captioning_with_Cross-Modal_Memory_Retrieval_CVPR_2024_paper.html,official_proceedings,CVPR 2024 record lists Minkuk Kim first and KHU affiliation.,
cai_1gi6tzf,Minkuk Kim,https://eccv.ecva.net/virtual/2026/poster/4667,official_conference_record,ECCV target record.,
cai_1gi6tzf,Minkuk Kim,,qa_action,,"Normalized work_type for 'Do You Remember? Dense Video Captioning with Cross-Modal Memory Retrieval' to canonical ""main conference full paper""."
cai_xaq0nr,MINSEOK KANG,https://minseokii.github.io/,official_personal_profile,"Identifies Minseok Kang at Yonsei University, lists the ECCV queue paper, and lists Empower Words: DualGround as a NeurIPS 2025 first-author paper.",
cai_xaq0nr,MINSEOK KANG,https://papers.nips.cc/paper_files/paper/2025/hash/8551404ce56cdd69f38f49a5f1dea768-Abstract-Conference.html,official_proceedings,Official NeurIPS 2025 Main Conference record lists Minseok Kang first for Empower Words: DualGround.,
cai_xaq0nr,MINSEOK KANG,,qa_action,,"Normalized work_type for 'Empower Words: DualGround for Structured Phrase and Sentence-Level Temporal Grounding' to canonical ""main conference full paper""."
cai_1nwybj5,Moonsoo Jeong,https://orcid.org/0000-0001-5268-2371,official_orcid,"ORCID identifies MoonSoo Jeong, verified skku.edu email domain, Sungkyunkwan University employment, and related publications.",
cai_1nwybj5,Moonsoo Jeong,https://proceedings.neurips.cc/paper_files/paper/2025/hash/28a46044775d97a4efcbcf14e7f13209-Abstract-Conference.html,official_proceedings,Official NeurIPS 2025 Main Conference record lists Moonsoo Jeong first for DC4GS.,
cai_1nwybj5,Moonsoo Jeong,https://cg.skku.edu/slee/slee-cv.pdf,official_institutional_cv,Official SKKU faculty CV lists the DC4GS NeurIPS 2025 paper with Moonsoo Jeong first.,
cai_1nwybj5,Moonsoo Jeong,,qa_action,,"Normalized work_type for 'DC4GS: Directional Consistency-Driven Adaptive Density Control for 3D Gaussian Splatting' to canonical ""main conference full paper""."
cai_11z16or,Moonyeon Jeong,https://cvlab.uos.ac.kr/,official_institutional_profile,Official UOS CVLab page identifies Moonyeon Jeong as a lab member and records the lab's ECCV 2026 acceptance news.,
cai_11z16or,Moonyeon Jeong,https://cvlab.uos.ac.kr/publications,official_institutional_publication_list,Official UOS CVLab publication list names Moonyeon Jeong first on ViewSplat and contains the lab's prior publications; she is absent from earlier eligible venue entries.,
cai_11z16or,Moonyeon Jeong,https://engraduate.uos.ac.kr/eng/web/bbs/uosen_not01/331?baCommSelec=false&baNotice=false&baOpenDay=false&baUse=true&bcId=uosen_not01&cp=1&sortDirection=DESC&sortOrder=BA_REGDATE,official_university_news,Official University of Seoul news identifies Moonyeon Jeong as ViewSplat lead author and confirms the UOS context.,
cai_1odzw09,MYOUNG-CHUL KIM,https://vslab.khu.ac.kr/team/,official_institutional_profile,Official Kyung Hee Visual Science Lab page identifies MyoungChul Kim as an M.S. student with video anomaly detection research.,
cai_1odzw09,MYOUNG-CHUL KIM,https://ojs.aaai.org/index.php/AAAI/article/download/37512/41474,official_proceedings,Official AAAI 2026 RefineVAD paper lists MyoungChul Kim third; therefore it is not first-listed evidence.,
cai_1odzw09,MYOUNG-CHUL KIM,https://openreview.net/pdf?id=wONGmN1hXL,official_submission_record,"CLUE-VAD appears as an ICLR 2026 under-review submission, not an eligible published main-conference paper by the cutoff.",
cai_f1p5x0,Myungchul Kim,https://kr.linkedin.com/in/myungchul-jaden-kim,professional_profile,"Profile identifies Myungchul Kim as a KAIST PhD candidate, co-advised by Junmo Kim and In So Kweon, and references ARGOS.",
cai_f1p5x0,Myungchul Kim,https://openaccess.thecvf.com/content/CVPR2024/html/Woo_MTMMC_A_Large-Scale_Real-World_Multi-Modal_Camera_Tracking_Benchmark_CVPR_2024_paper.html,official_proceedings,"Official CVPR 2024 record lists Myungchul Kim fourth in MTMMC, so it does not count as first-listed.",
cai_f1p5x0,Myungchul Kim,https://openaccess.thecvf.com/content/WACV2021/html/Kim_The_Devil_Is_in_the_Boundary_Exploiting_Boundary_Representation_for_WACV_2021_paper.html,official_proceedings,"Official WACV 2021 record lists Myungchul Kim first, but WACV is outside this audit's fixed venue scope.",
cai_f1p5x0,Myungchul Kim,https://arxiv.org/abs/2604.12762,official_preprint,"ARGOS lists Myungchul Kim first and is dated April 2026, after the audit cutoff.",
cai_gp25hv,Na Min An,https://namin-an.github.io/assets/pdf/CV_NaMinAn.pdf,official_personal_cv,"Identity, KAIST AI affiliation, advisors, exact ECCV 2026 title, and publication list.",
cai_gp25hv,Na Min An,https://eccv.ecva.net/virtual/2026/poster/3141,official_conference_record,"ECCV 2026 queue paper/poster record for Blind to Position, Biased in Language.",
cai_1vksya3,Nahyuk Lee,https://nahyuklee.github.io/pdf/cv.pdf,official_personal_cv,"Identity, POSTECH affiliation, exact ECCV title, and author-ordered publication list.",
cai_1vksya3,Nahyuk Lee,https://eccv.ecva.net/virtual/2026/poster/3567,official_conference_record,ECCV 2026 queue paper/poster record for TORA.,
cai_1vksya3,Nahyuk Lee,https://openaccess.thecvf.com/content/ICCV2025/html/Lee_Combinative_Matching_for_Geometric_Shape_Assembly_ICCV_2025_paper.html,official_proceedings,ICCV 2025 Combinative Matching paper and author order.,
cai_1vksya3,Nahyuk Lee,https://proceedings.mlr.press/v235/lee24d.html,official_proceedings,ICML 2024 3D Geometric Shape Assembly paper and author order.,
cai_1vksya3,Nahyuk Lee,,qa_action,,"Normalized work_type for 'Combinative Matching for Geometric Shape Assembly' to canonical ""main conference full paper""."
cai_1vksya3,Nahyuk Lee,,qa_action,,"Normalized work_type for '3D Geometric Shape Assembly via Efficient Point Cloud Matching' to canonical ""main conference full paper""."
cai_1hqfvre,Sang-Hun Han,https://sites.google.com/site/hgjeoncv/team,official_institutional_profile,Sang-Hun Han listed as GIST Integrated AI Graduate School member with GIST email.,
cai_1hqfvre,Sang-Hun Han,https://eccv.ecva.net/virtual/2026/poster/4193,official_conference_record,ECCV 2026 queue paper/poster record for PIAvatar.,
cai_1hqfvre,Sang-Hun Han,,qa_action,,Normalized count_confidence from 'low' to 'partial' (allowed enum).
cai_3zlwkk,Sanghyun Jo,https://shjo-april.github.io/,official_personal_profile,"Identity, OGQ role, complete publication list, author order, and venue labels.",
cai_3zlwkk,Sanghyun Jo,https://eccv.ecva.net/virtual/2026/poster/5267,official_conference_record,ECCV 2026 EraseLoRA queue paper/poster record.,
cai_3zlwkk,Sanghyun Jo,https://eccv.ecva.net/virtual/2026/poster/5373,official_conference_record,ECCV 2026 ISAC queue paper/poster record.,
cai_3zlwkk,Sanghyun Jo,https://openaccess.thecvf.com/content/ICCV2025/html/Jo_COIN_Confidence_Score-Guided_Distillation_for_Annotation-Free_Cell_Segmentation_ICCV_2025_paper.html,official_proceedings,ICCV 2025 COIN paper and author order.,
cai_3zlwkk,Sanghyun Jo,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10547.pdf,official_proceedings,ECCV 2024 DHR paper and author order.,
cai_3zlwkk,Sanghyun Jo,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10592.pdf,official_proceedings,ECCV 2024 TTD paper and author order.,
cai_3zlwkk,Sanghyun Jo,https://openaccess.thecvf.com/content/ICCV2023/html/Jo_MARS_Model-agnostic_Biased_Object_Removal_without_Additional_Supervision_for_Weakly-Supervised_ICCV_2023_paper.html,official_proceedings,ICCV 2023 MARS paper and author order.,
cai_3zlwkk,Sanghyun Jo,,qa_action,,"Normalized work_type for 'COIN: Confidence Score-Guided Distillation for Annotation-Free Cell Segmentation' to canonical ""main conference full paper""."
cai_3zlwkk,Sanghyun Jo,,qa_action,,"Normalized work_type for 'DHR: Dual Features-Driven Hierarchical Rebalancing in Inter-and Intra-Class Regions for Weakly-Supervised Semantic Segmentation' to canonical ""main conference full paper""."
cai_3zlwkk,Sanghyun Jo,,qa_action,,"Normalized work_type for 'TTD: Text-Tag Self-Distillation Enhancing Image-Text Alignment in CLIP to Alleviate Single Tag Bias' to canonical ""main conference full paper""."
cai_3zlwkk,Sanghyun Jo,,qa_action,,"Normalized work_type for 'MARS: Model-agnostic Biased Object Removal without Additional Supervision for Weakly-Supervised Semantic Segmentation' to canonical ""main conference full paper""."
cai_14mb7nm,Sangkyu Lee,https://oddqueue.github.io/,official_personal_profile,"Identity, KIST role, education, exact ECCV title, and publication list.",
cai_14mb7nm,Sangkyu Lee,https://eccv.ecva.net/virtual/2026/poster/4249,official_conference_record,ECCV 2026 queue paper/poster record for Spanning Tree Autoregressive Visual Generation.,
cai_14mb7nm,Sangkyu Lee,https://proceedings.neurips.cc/paper_files/paper/2025/file/f5ab4de24e5f366dd0ea690bdc46ed2f-Paper-Conference.pdf,official_proceedings,"NeurIPS 2025 paper, Sangkyu Lee first-listed, and Yonsei affiliation.",
cai_14mb7nm,Sangkyu Lee,,qa_action,,"Normalized work_type for 'KL Penalty Control via Perturbation for Direct Preference Optimization' to canonical ""main conference full paper""."
cai_1cqvt79,Sangmin Han,https://sites.google.com/view/sangmin-han/home,official_personal_site,"Identity, LG Electronics affiliation, research history, ECCV title, and prior publication list.",
cai_1cqvt79,Sangmin Han,https://openaccess.thecvf.com/content/CVPR2025/html/Jeong_Latent_Space_Super-Resolution_for_Higher-Resolution_Image_Generation_with_Diffusion_Models_CVPR_2025_paper.html,official_proceedings,CVPR 2025 LSRNA author order places Sangmin Han after the first author.,
cai_1cqvt79,Sangmin Han,https://openaccess.thecvf.com/content/CVPR2025/html/Kim_ORIDa_Object-centric_Real-world_Image_Composition_Dataset_CVPR_2025_paper.html,official_proceedings,CVPR 2025 ORIDa author order places Sangmin Han after the first author.,
cai_1cqvt79,Sangmin Han,,qa_action,,Repaired broken CVF URL for LSRNA to the live official CVPR 2025 proceedings record.
cai_1cqvt79,Sangmin Han,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_2jvtue,Sangmin Hong,https://sangminhong.github.io/,official_personal_site,"Identity, SNU Computer Vision Lab affiliation, research area, and publication list.",
cai_2jvtue,Sangmin Hong,https://cv.snu.ac.kr/index.php/students/,official_institutional_profile,SNU CVLab directory identifies Sangmin Hong and his computer-vision research.,
cai_2jvtue,Sangmin Hong,https://openaccess.thecvf.com/content/CVPR2023/html/Hong_ACL-SPC_Adaptive_Closed-Loop_System_for_Self-Supervised_Point_Cloud_Completion_CVPR_2023_paper.html,official_proceedings,CVPR 2023 ACL-SPC author order lists Sangmin Hong second.,
cai_2jvtue,Sangmin Hong,https://openaccess.thecvf.com/content/CVPR2024/html/Yavartanoo_CNC-Net_Self-Supervised_Learning_for_CNC_Machining_Operations_CVPR_2024_paper.html,official_proceedings,CVPR 2024 CNC-Net author order lists Sangmin Hong second.,
cai_2jvtue,Sangmin Hong,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_1t1e77d,Sangwon Baik,https://tlb-miss.github.io/,official_personal_site,"Identity, SNU affiliation/advisor, and complete publication listing.",
cai_1t1e77d,Sangwon Baik,https://openaccess.thecvf.com/content/ICCV2025/html/Baik_Learning_3D_Object_Spatial_Relationships_from_Pre-trained_2D_Diffusion_Models_ICCV_2025_paper.html,official_proceedings,ICCV 2025 proceedings list Sangwon Baik first and SNU affiliation.,
cai_1t1e77d,Sangwon Baik,https://openaccess.thecvf.com/content/ICCV2025/papers/Baik_Learning_3D_Object_Spatial_Relationships_from_Pre-trained_2D_Diffusion_Models_ICCV_2025_paper.pdf,official_proceedings_pdf,Official ICCV PDF confirms author order and publication venue/date.,
cai_1s7xdxh,Sangwoo (Jason) Jo,https://github.com/jasonjo97,official_personal_profile,"Identity, Korea University PhD affiliation, and official PCFlow repository link.",
cai_1s7xdxh,Sangwoo (Jason) Jo,https://aii.korea.ac.kr/publications.html,official_institutional_publications,Korea University AI Imaging Lab publication page lists the ECCV 2026 paper and author order; notes prior-to-2026 records are on Google Scholar.,
cai_1s7xdxh,Sangwoo (Jason) Jo,https://kr.linkedin.com/in/sangwoojo,self_reported_profile,Author states ECCV 2026 is a first publication during the PhD; CVPR 2024 item is explicitly a workshop paper.,
cai_40wpfu,Sehyun Lee,https://sailab.kaist.ac.kr/en/members,official_institutional_profile,Official SAIL@KAIST members directory identifies Sehyun Lee and KAIST affiliation.,
cai_40wpfu,Sehyun Lee,https://openaccess.thecvf.com/content/ICCV2025/papers/Kwon_Granular_Concept_Circuits_Toward_a_Fine-Grained_Circuit_Discovery_for_Concept_ICCV_2025_paper.pdf,official_proceedings_pdf,"ICCV 2025 paper lists Dahee Kwon first and Sehyun Lee second, both marked equal contribution, with KAIST affiliation.",
cai_40wpfu,Sehyun Lee,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6274172f7d981a8d58bbfd52342a9d1f-Abstract-Conference.html,official_proceedings,NeurIPS 2023 record lists Byeongchan Lee first and Sehyun Lee second.,
cai_40wpfu,Sehyun Lee,https://sailab.kaist.ac.kr/en/publications,official_institutional_publication_list,Official SAIL@KAIST publications page provides the lab publication record used to verify the candidate’s prior works and author order.,
cai_40wpfu,Sehyun Lee,,qa_action,,Repaired stale SAIL profile URL to the live official SAIL@KAIST members directory.
cai_40wpfu,Sehyun Lee,,qa_action,,Accepted complete zero review: source notes identify an authoritative official publication list/full record reviewed through the cutoff; no eligible first-listed prior was found.
cai_40wpfu,Sehyun Lee,,qa_action,,Added live official SAIL@KAIST publications page to support the exhaustive publication-list review after replacing a stale profile URL.
cai_1bw2xeo,Seo-Yeon Choi,https://jbnu.macs.or.kr/en/people/,official_institutional_profile,Official JBNU MACS Lab directory identifies Seo-Yeon Choi as a master's student in computer science.,
cai_1bw2xeo,Seo-Yeon Choi,https://eccv.ecva.net/virtual/2026/poster/5444,official_proceedings,Official ECVA record identifies Seo-Yeon Choi as first author of the ECCV 2026 candidate paper.,
cai_38vyss,Seohyun Lee,https://www.seohyunleee.com/,official_personal_site,"Official profile establishes Seohyun Lee's KAIST identity, KAIST email, and multimodal/video research.",
cai_38vyss,Seohyun Lee,https://mlv.kaist.ac.kr/people,official_institutional_profile,KAIST MLV Lab directory identifies Seohyun Lee as a KAIST master's student working on multimodal/video understanding.,
cai_38vyss,Seohyun Lee,https://mlv.kaist.ac.kr/publications,official_institutional_publications,Official MLV list records Seohyun Lee first on VideoSearch-R1 (ECCV 2026) and later coauthorships.,
cai_38vyss,Seohyun Lee,https://eccv.ecva.net/virtual/2026/poster/5813,official_proceedings,Official ECVA record identifies Seohyun Lee as first author of the ECCV 2026 candidate paper.,
cai_1u82pxo,Seok-Young Kim,https://seokyoung.com/,official_personal_site,"Official profile establishes Seok-Young Kim's KAIST UVR identity, research area, and first-author ECCV 2026 DeWorldSG.",
cai_1u82pxo,Seok-Young Kim,https://seokyoung.com/cv/,official_cv,Official CV gives KAIST education and publication history; listed prior works are outside the eligible venue/type scope.,
cai_1u82pxo,Seok-Young Kim,https://eccv.ecva.net/virtual/2026/poster/3937,official_proceedings,Official ECVA record identifies Seok-Young Kim as first author of the ECCV 2026 candidate paper.,
cai_1u82pxo,Seok-Young Kim,,qa_action,,Repaired stale CV URL to the live official CV directory.
cai_mfsxnt,Seokha Moon,https://moonseokha.github.io/,official_personal_site,"Official profile establishes Seokha Moon's Korea University identity, email, and autonomous-driving research.",
cai_mfsxnt,Seokha Moon,https://moonseokha.github.io/VisionTrap/,official_personal_project,Official project page identifies Seokha Moon as first author of VisionTrap and gives Korea University affiliation.,
cai_mfsxnt,Seokha Moon,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01005.pdf,official_proceedings,"Official ECCV proceedings PDF lists Seokha Moon first on VisionTrap, ECCV 2024, with Korea University affiliation.",
cai_kh2ms1,Seokhee Jin,https://sung0503.github.io/TPB/,official_personal_project,Official TPB project page identifies Seokhee Jin as first/equal-contributing author and gives KT Corporation/POSTECH affiliations for the ECCV candidate.,
cai_kh2ms1,Seokhee Jin,https://sites.google.com/view/jungseulok,official_institutional_profile,Official POSTECH advisor page lists Seokhee Jin among Machine Learning Lab alumni as an MS student graduating Spring 2026.,
cai_kh2ms1,Seokhee Jin,https://openreview.net/forum?id=qBeCCzD3Ij,official_proceedings,"Official OpenReview record identifies Seokhee Jin as a coauthor of Active Prompt Learning with Vision-Language Model Priors (TMLR 2025), which is outside the fixed venue scope.",
cai_kh2ms1,Seokhee Jin,https://eccv.ecva.net/virtual/2026/poster/4284,official_proceedings,Official ECVA record identifies Seokhee Jin as first author of the ECCV 2026 candidate paper.,
cai_mpz21o,Seokju Yun,https://davian.kaist.ac.kr/people,official_institutional_profile,"KAIST DAVIAN lists Seokju Yun, KAIST email, and research areas.",
cai_mpz21o,Seokju Yun,https://www.uos.ac.kr/eng/web/bbs/uosen_not01/294?baCommSelec=false&baNotice=false&baOpenDay=false&baUse=true&bcId=uosen_not01&cp=4&sortDirection=DESC&sortOrder=BA_REGDATE,official_institutional_news,University of Seoul identifies Seokju Yun in the Youngmin Ro team whose SoMA paper was accepted to CVPR 2025.,
cai_mpz21o,Seokju Yun,https://eccv.ecva.net/virtual/2026/poster/4586,official_eccv_record,ECCV 2026 official poster record identifies the candidate's paper and first author.,
cai_mpz21o,Seokju Yun,https://openaccess.thecvf.com/content/CVPR2025/html/Yun_SoMA_Singular_Value_Decomposed_Minor_Components_Adaptation_for_Domain_Generalizable_CVPR_2025_paper.html,official_proceedings,CVF proceedings verify SoMA as CVPR 2025 and list Seokju Yun first.,
cai_xku1g9,SeokYeong Lee,https://kr.linkedin.com/in/seokyeong-lee-852a96191,professional_profile,"Profile identifies SeokYeong Lee at KAIST and lists MAIR, MAIR++, AAAI, and PLOT publication history.",
