run_id,paper_uid,virtual_poster_id,title,first_author,first_author_affiliation_raw,korean_affiliation_included,affiliation_location,primary_affiliation_category,classification_confidence,classification_basis,classification_evidence_url,has_foreign_coaffiliation,foreign_institution_korean_person_status,foreign_identity_evidence_url,official_ecva_record_url,official_programme_data_url,prior_dataset_status,reaudit_diff_status,record_scope
eccv2026-reaudit-2026-09-10,d1aee41b5b02c5bbb3f50a4a5a104984,5618,Fast and Accurate Image Restoration with Rank Enhanced Linear Attention,Yuang Ai,The Chinese University of Hong Kong,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5618,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,37588c655ca22f7ca1664a2b211188ff,4025,From Noise to Events: Conditional Diffusion for Event Data Augmentation,Ruofei Wang,Hong Kong Baptist University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4025,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,5364de2e6064f4d8a13c960b970b9f24,5923,Learning Manifolds in High-D Point Embedding for Anisotropic Surface Approximation from Unstructured Point Clouds,Hongbo Li,Wayne State University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5923,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,414e773d5b7e5c06d564f594bf6384d0,3546,TRaM-VSR: Importance-Aware Token Routing and Merging for One-Step Diffusion Video Super-Resolution,Sicheng Gao,University of Würzburg,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3546,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,14c879f3f5d8ed93a09f6090d77c2cc3,3860,GeoSolver: Scaling Test-Time Reasoning in Remote Sensing with Fine-Grained Process Supervision,Sun Lang,Jilin University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3860,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,59bbfbe0d3922ccd1d167661a26d8353,5725,Tempo-SAM3D: Monocular Video to 4D via Temporal Memory-Guided Generation,Baicheng Li,Peking University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5725,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,33bb83720ba9d2b6da87114380314af5,3670,360Anything: Geometry-Free Lifting of Images and Videos to 360°,Ziyi Wu,"Department of Computer Science, University of Toronto; Google DeepMind",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3670,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,b2fb19fe374529d3658197da0657ab0c,5332,CMDR: Contextual Multimodal Document Retrieval,Ryota Tanaka,NTT,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5332,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,b7b16ecf8ca53723593894116071700c,3214,EDM:Event-guided Diffusion Model for Video Shadow Detection in Complex Dynamic Scenes,boyang gao,Beihang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3214,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2c6a0bae0f071cbbf0bb3d5b11d90a82,4214,EndoCoT: Scaling Endogenous Chain-of-Thought Reasoning in Diffusion Models,Xuanlang Dai,Xi'an Jiaotong university,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4214,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,8859a81bd114df94d9f432350c934f4a,4293,Prevention over Correction: Learning Aligned Representations in One-shot Federated Learning,YongHoon Kang,Sungkyunkwan University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4293,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,4c9c3070235a7af934be4e46215c0cbc,5366,FMA-Net++: Motion- and Exposure-Aware Joint Video Super-Resolution and Deblurring,Geunhyuk Youk,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5366,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,966b795bc7f3ccb35e3da08aebe98f18,5800,X-SG2S: Safe and Generalizable Gaussian Splatting with X-dimensional Watermarks,Zihang Cheng,South China University of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5800,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,cdf1035c34ec380218a8cc9a43d438f9,3495,IRIS: Intersection-aware Ray-based Implicit Editable Scenes,Grzegorz Wilczyński,IDEAS Research Institute,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3495,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,bb7946e7d85c81a9e69fee1cea4a087c,3407,S-VAM: Shortcut Video-Action Model by Self-Distilling Geometric and Semantic Foresight,Haodong Yan,The Hong Kong University of Science and Technology (Guangzhou),false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3407,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ad68473a64305626a27c32a5408552d7,4010,Autoregressive Image Generation Needs Only a Few Lines of Cached Tokens,Ziran Qin,Shanghai Jiao Tong University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4010,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,4d68e143defa221fead61c84de7527a3,5413,WebRetriever: A Large-Scale Comprehensive Benchmark for Efficient Web Agent Evaluation,Wei Dong,Mininglamp Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5413,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,5dc2596e6bd8d9a511a4af7e6d1fef81,5424,Reliability-Aware 3D Geometric Injection for Universal Person Re-identification,Bohan Su,Wuhan University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5424,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,e8cb5f581442030021d62fd780fa674d,5931,Geo-DPO: Aligning Semantic Intent with Geometry for 3D Affordance Segmentation,Ziqian Yang,Xi'an Jiaotong-Liverpool University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5931,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,8e065119c74efe3a47aec8796964cf8b,3692,Masked Depth Modeling for Spatial Perception,Bin Tan,Ant Group,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3692,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,bdad073d2c77b0525e32a0e9784089ea,4698,Beyond Absolute Scores: Relative Edit-induced Difference for Generalizable Image Aesthetic Assessment,Qifei Jia,Xiaomi Corporation,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4698,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,1ec12035e5b91874abca57cefbd59200,5681,OmniLife360: A Benchmark for 3D Reconstruction from In-the-Wild 360° Captures,Zonglin Zhao,Huazhong University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5681,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,586f9b4035e5997f77635b13cc04984c,3862,DRIFT: Difficulty-aware Rectified Flows for Through-plane MRI Super-Resolution,Yoonseok Choi,Yonsei University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/3862,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,89f3c33175c57115408f4fd8a8557751,5730,UF0-6D: Unified Flow-based Zero-Shot 6D Object Pose Estimation without Refinement,Yingnan Guo,Zhejiang University / Alibaba Amap,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5730,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,01f78be6f7cad02658508fe4616098a9,3240,Fourier Compressor: Frequency-Domain Visual Token Compression for Vision-Language Models,Huanyu Wang,Shanghai Jiao Tong University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3240,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2cb274e6ce940f47beb8011d8ecb1462,5442,iSyncTab: Learning Cross-Modal Feature Sequencing for Image-Tabular Data via Neural Synchrony,Al Zadid Sultan Bin Habib,West Virginia University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5442,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2952351097998ac1240cb2ab7333a3d2,3619,MedQ-Deg: A Multidimensional Benchmark for Evaluating MLLMs Across Medical Image Quality Degradations,Jiyao Liu,Fudan University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3619,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,fe709c654eac84d5239d1a12a4f71877,3366,4D-VGGT: A SpatioTemporal Foundation Model for Dynamic Scene Geometry Estimation,Haonan Wang,Huazhong University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3366,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,5407aabf833278d35792a23092982caa,5666,Rdm: Re-conceptualizing Distribution Matching as a Reward for Diffusion Distillation,Linqian Fan,Tsinghua University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5666,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,96c5c28becf18e71190460a9955aa4d8,3532,Taming LLMs for Codematic Indoor Scene Generation,yixun liang,HKUST,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3532,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,fea9c11c4ad9a395a636ed944a28b51a,3612,DAP: Doppler-aware Point Network for Heterogeneous mmWave Action Recognition,Jiaying Lin,Peking University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3612,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,10fa5eb83300e5f592b9b35a0e07fc3f,5331,Variational Patch Gating for Training-Free Few-Shot Classification,Ahmed Radwan,University of British Columbia,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5331,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ac8a9143597891fc2fc2ded41a9a9ec7,4907,Render-in-the-Loop: Vector Graphics Generation via Visual Self-Feedback,Guotao Liang,Beihang University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4907,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,0bcd25b83e703478c74c9f575039f3f1,5501,Physics Question Scene Graph: Fine-grained Evaluation of Physical Plausibility in Text-to-Video Generation,Atin Pothiraj,Sapien,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5501,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,439d8c975f26e5005dcdbf41b0d84161,4903,FoundDP: Revisiting Weak Disparity Observability in Dual-Pixel Depth Estimation,fengchen he,Huazhong University of Science and Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4903,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,9b8b50fb590c590ffbf1295ce92258dc,4663,Decoupling Moment from Event for Video Temporal Grounding,Yuda Zou,Wuhan University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4663,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,ef95afafde712120bb708d12b6217a9a,5841,Bounding-Box Trajectories Matter for Video Anomaly Detection,Inpyo Song,SungKyunKwan University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5841,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,da353f402faf6cf475d4abd1450b0882,5986,Probing the 3D Object-Level Understanding of Pre-Trained Detection Transformers,Robin Kim,University of Massachusetts Amherst,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5986,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,4a1c2f4dcf2bf76b6b278ae40875d536,4644,RegVGGT: Sustainable Visual Geometry Grounding for Streaming via Regulated Memory,Hongbo Mao,Harbin Institute of Technology,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4644,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,29921001f2f04bd3baee84a12e98098f,3466,Embed-RL: Reinforcement Learning for Reasoning-Driven Multimodal Embeddings,Haonan Jiang,Tsinghua University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3466,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,e3eb4194278df0f91258632682d0ae92,4830,Open-Vocabulary Long Term Action Anticipation,Syed Talal Wasim,"University of Bonn, Germany",false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4830,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,6ba9580871babd8d9c620aa5fb366abf,5303,Geometric Probing for Isotropic Optimization Manifold in Sparse-View 3D Gaussian Splatting,Yunlong Zhao,Central South University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5303,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,2be8328f41144106f7144802f2367487,4703,LineGraph2Road: Structural Graph Reasoning on Line Graphs for Road Network Extraction,Zhengyang Wei,Stanford University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4703,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,6f4b7fd3eea0af87f9990faa8e3287f1,5226,Seeing Through the Weights: Privacy Leakage in Scene Coordinate Regression,Oleksii Nasypanyi,Stony Brook University,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5226,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,fb2fcd534b0ff3bbed73cc51df620323,3378,DualCamCtrl: Dual-Branch Diffusion Model for Geometry-Aware Camera-Controlled Video Generation,Hongfei Zhang,HKUST(GZ),false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3378,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,cdf49f5251e7b3eb4f009483121e9b64,5581,ExpertEdit: Learning Skill-Aware Motion Editing from Expert Videos,Arjun Somayazulu,UT Austin,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/5581,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,601ac804ce8eac52499a1cde96bae911,4849,Multi-Block-Attention-based Color Constancy,Oguzhan Ulucan,University of Greifswald,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4849,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,5034a5d62f91942d2a7aeaf527dfe111,4152,DR-GS: Physically-Based Deformable and Relightable 2D Gaussians,Jiaxin LI,Zhejiang University / Westlake University / SII,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/4152,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,183f50a7700982a3ed18ff6d7a5777bf,5373,ISAC: Training-Free Instance-to-Semantic Attention Control for Multi-Instance Generation,Sanghyun Jo,OGQ,true,Republic_of_Korea_organisation,KOREAN_COMPANY,organisation_country_verified_site_unstated,ECVA affiliation maps to a Korea-based company; linked organisation source verifies the entity.,https://ogqcorp.com/,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5373,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,12e086066892a311b752673a28583d3f,3813,Reasoning with Memory: A Temporal Granularity-Adaptive Framework for Training-Free Long Video Understanding,Linghao Meng,National University of Singapore; A*STAR,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3813,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,4e4faae72b1c3cbd446a70e89e59d8fc,5518,Vector Scaffolding: Inter-Scale Orchestration for Differentiable Image Vectorization,Jaerin Lee,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5518,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,all_ECCV_main_poster_papers
eccv2026-reaudit-2026-09-10,571d3a9420bfd9219f65b643d0003bf4,3444,Predictive Structure Improves Video Diffusion Dynamics,Mi Luo,UT Austin,false,not_classified_as_Korea,FOREIGN_OR_UNVERIFIED_AFFILIATION,not_assessed,Not included by the Korean-affiliation map.,,false,not_determined_no_identity_inference,,https://eccv.ecva.net/virtual/2026/poster/3444,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,added_in_reaudit,added,all_ECCV_main_poster_papers
